Бизнес;К;Эт/эт;М;Рай;Улица;Цена;Реклама;Агент;ID;Комн;Общ;Жил;Кух;Описание
Жил;0;уч;;мар;Баранова;52000;;;40939;.;;;;24 сот прив.земли.
Жил;4;дом;к;при;Тетеревка;95000;;;40940;.;140,00;;;Новый,кирпич/пиноблок,сторона реки,2 с/у,гараж,забор,20 сот земли.
Жил;0;дача;к;при;Соколовский массив;11000;;;40941;.;;;;Печка,жил.сост,4,5 сот прив.земли.
Жил;1;4/5;к;ц;Котовского;11000;;;40942;общ;;18,00;;Общ,н/у,жил.сост,кухня на 5 комн, с/у на 3 комн.
Жил;1;6/9;к;бог;Жукова;32500;;0000;40943;.;38,00;18,50;8,70;н/у,балкон/заст. из кухни,жил.сост,без ремонта.
Жил;0;уч;;при;Барашевский массив;3000;;;40944;.;;;;4,5 сот земли,фундамент 5*7м,колодец,документы поданы на приватизацию.
Жил;2;2/5;п;ц;Киевская-Восточная;38000;;;40945;см;46,00;;;м/п окна,хор.ремонт,б/з,н/у.
Жил;1;7/9;к;пол;Витрука;24000;;;40946;МС;31,00;18,00;5,00;МС, жил.сост,бойлер,л/з.
Жил;0;дом;;кро;Боровца пер;190000;;;40947;.;132,00;;;пиноблок/кирпич,центр.вода,газ,паркет,8 лет дому,11 сот прив.земли,ограждено,сарай,гараж.
Жил;2;дача;к;при;Тетеревский массив;12000;;;40948;.;50,00;;;5 сот земли,кирп.сарай,ограждено,рядом лес,река.
Жил;2;1/3;к;при;Новогуйвинск;32000;;0000;40949;р;53,00;28,00;6,00;евроремонт,м/п окна,ламинат,нов.сант,кафель.
Жил;3;дом;;мал;Каховский 3 пер;52000;;;40950;.;;;9,00;"""под шубой"",все уд-ва,жил.сост,30 лет дому,7 сот земли,ограждено,вода,скважина,пар.отопл."
Жил;4;1/5;п;ц;Московская-Котовского;40000;;;40953;.;61,00;45,00;5,50;колонка,тел,угловая,без ремонта.
Жил;2;ч/д;к;кро;Дружбы пер;37000;;;40954;.;50,00;40,00;6,00;отд.двор,газ,котёл,колодец,5 сот прив.земли.
Жил;3;3/3;к;при;Озерное;38000;;;40955;р;62,00;;;б/з,м/п окна,тел,бр.дв,ремонт,колонка.
Жил;3;5/9;к;ц;Б.Бердичевская-Гагарина;57000;алёна-а;0000;40956;р;68,00;40,00;8,00;счётчики,бойлер,част.ремонт,жил.сост,2 б/з.
Жил;0;дом;;при;Слобода-Селец;70000;;;40957;.;130,00;;;Новый,ракушняк,2-й этаж незаконч,все уд-ва,10 сот прив.земли.
Жил;2;дом;;при;Вертокиевка;13000;;;40958;.;;;;Нужен ремонт,газ,сарай.
Жил;0;дача;;при;Барашевский массив;15000;;;40960;.;;;;Зимн.вариант,ремонт,м/п окна,гараж в цоколе,летн.кухня,колодец,рядом водоем,остановка,прив.участок.
Жил;0;уч;;при;Ивановка;10000;;;40963;.;;;;12 сот прив.земли,под застройку.
Жил;0;уч;;при;Станишовка;10000;;;40964;.;;;;9,2 сот, под застройку,р-н теплиц.
Жил;0;дом;;кро;Б.Хмельницкого;69000;;;40965;.;95,00;;;Недострой,без вн.работ,все ком-ции,бронедверь,гараж,металлочерепица,газ рядом,6,4 сот прив.земли.
Жил;1;к/н;;ц;Л.Украинки;40000;;;40966;.;40,00;;;часть магазина,переделана в квартиру,отд.вход,евроремонт,кухня,шкаф-купе,душ.кабина,возм.под к/н.
Жил;4;5/9;к;ц;Б.Бердичевская;72000;;;40967;.;88,00;;10,00;жил.сост,н/у,тел.
Жил;3;6/9;п;бог;Клосовского;46000;вика-а;;40968;р;63,00;37,00;9,50;н/у,жил.сост,бойлер.
Жил;2;1/5;к;ц;Гагарина;41000;оля-а;оля;40969;см;48,00;;7,00;ремонт,б/з.
Жил;1;3/5;к;пол;Космонавтов;11500;;0000;40971;общ;;19,00;;Общ,хор.сост,корид.сис-ма.
Жил;2;1/5;к;ц;Рыльского;50000;;0000;40972;.;48,00;30,00;6,00;новая сантехника, м/п окна, под бизнес.
Жил;2;1/9;п;бог;Клосовского;38000;таня-а;;40973;р;50,00;30,00;9,00;не угловая, жил.сост,м/п окна,бойлер,кладовка,без балкона,но есть возм.достройки.
Жил;1;1/1;к;ц;Щорса;25000;;0000;40974;.;37,00;25,00;8,60;с/у совм,колонка,газопечн.отопл,сарай,2 сот земли,возм.фасадн.выход.
Жил;4;дом;;при;Новая Выгода;60000;;;40975;.;;;;13 км от Житомира,гараж,баня,басейн,40 сот земли.
Жил;1;4/9;п;пол;Витрука;28500;инна-а;0000;40976;.;36,00;19,00;6,50;м/п окна,бр.дверь,бойлер,б/з,косм.ремонт.
Жил;0;дом;к;при;Красноармейский р-н (Курное);6000;;;40977;.;;;;50 км от Житомира,летн.кухня,сарай,колодец,сад,7 сот земли.
Жил;0;уч;;при;Лука;10000;неля-а;неля;40978;.;;;;25 сот прив.земли,под ОСГ,все ком-ции рядом.
Жил;0;уч;;при;Годыха;5000;;;40979;.;;;;35 сот земли,газ рядом,старый дом.
Жил;0;3/5;к;при;Степок;23000;;0000;40980;р;;;;нужен ремонт,с/у разд,а/о.
Жил;3;5/5;п;при;Высокая Печь;21000;;0000;40981;см/р;56,00;39,00;6,00;н/у, с/у совм,колонка,а/о,жил.сост.
Жил;0;уч;;при;Пряжев;5500;;;40982;.;;;;5 сот земли,рядом поле,лес,озеро,газ и свет рядом.
Жил;4;1/9;к;ц;Вацковский пер;75000;;;40983;.;;;;жил.сост,угл,б/з.
Жил;2;дача;;при;Пряжев;15000;;;40984;.;;;;мансарда,решётки на окнах,колодец,душ,хозпостройки,6 сот земли.
Жил;2;дом;д;при;Троянов;20000;;;40985;.;50,00;;;под шифером,колодец,газ,сарай,огород 33 сот земли,сад,ставок рядом.
Жил;0;к/н;;бум;Промышленная;20000;;;40986;.;70,00;;;отд.стоящее здание.
Жил;4;2/5;п;при;Попельня;45000;;;40987;.;84,00;;;все уд-ва,авт.отопл,подвал,2 лоджии.
Жил;4;дом;дк;пол;Королёва;140000;;;40988;.;;;;все уд-ва,20 сот прив.земли, 2 погреба.
Жил;3;2/5;к;ц;Ольжича;75000;;;40989;см/р;63,60;;;переплан,евроремонт.
Жил;3;7/9;к;ц;Котовского;100000;;;40990;р;85,00;;1,00;авт.отопл,тёплые полы,хор.ремонт,б/з.
Жил;1;5/9;к;бог;Мира просп;11000;;;40991;общ;;13,60;;Общ,хор.сост,кор.сис-ма.
Биз;0;к/н;к;при;Коростень;100000;;;40992;.;227,00;;;кафе,фасад,отд.вход,действ.+магазин.
Жил;3;дом;к;при;Вильск;16600;;;40993;.;;;;хор.сост,60 сот земли,асф.двор,колодец,сад.
Жил;3;1/5;п;пол;Циолковского;42000;;;40994;см/р;58,00;38,00;6,00;жил.сост,м/п окна,б/з,авт.отопл,нов.сант.
Жил;0;уч;;при;Глыбочица;12000;;;40995;.;;;;12 сот земли,под застройку,документы готовы.
Жил;1;9/9;к;пол;Витрука;24500;алёна-а;;40997;МС;;12,00;;МС,н/у,ремонт,м/п окна,брон.дв,лифт работает.
Жил;0;дом;;при;Новогуйвинск;29000;;;40998;.;;;;7,5 *9м,без вн.работ,5 сот прив.земли,колодец,рядом лес,озеро.
Жил;4;1/9;;кро;Крошенская;60000;;;40999;р;90,00;;8,00;брон.дв,встр.кухня,авт.отопл,с/у разд,2 л/з,ремонт.
Жил;0;уч;;при;Березовка;7000;;;41000;.;;;;21 сот земли,под застройку,все ком-ции.
Биз;0;к/н;;ц;Хлебная;170000;;;41001;.;62,00;;;Магазин,пром.группа,действ.
Биз;0;к/н;;при;Малинский р-н;200000;;;41002;.;10000,00;;;фермерское хоз,18 га,под ОСГ,.
Жил;0;уч;;при;Кодня;10000;;;41003;.;;;;60 сот прив.земли,под застройку,рядом свет,газ.
Жил;1;4/5;к;пол;Космонавтов;14000;;;41004;комун;;14,00;6,00;комната в 4 ком.кв.,на 3 хоз,хор.сост,мебель,колонка,с/у разд.
Жил;0;уч;;при;Тетеревка;20000;;;41005;.;;;;2 сот,под застройку,со стороны Интерстиля,ве ком-ции рядом,асф.подъезд,озеро.
Жил;0;дом;;при;Двирец;5500;;;41006;.;;;;17 км от Житомира,недострой,9,8*9,8м,цокол.этаж,кирп/пеноблок,м/п окна,колодец,газ рядом.
Жил;4;4/5;;ц;Львовская-Щорса;80000;;;41007;.;;;;хор.сост,м/п окна.
Жил;2;1/5;к;ц;Киевская-Хлебная;47000;;;41008;.;;;;жил.сост,без балкона.
Жил;1;1/9;п;бог;Клосовского;26500;алёна-а вика-а инна-а;;41009;.;32,00;18,00;6,00;жил.сост,без балкона,угл.
Жил;0;уч;;при;Вересы;16000;;;41010;.;;;;23 сот прив.земли,под застройку,хор.заезд,все ком-ции рядом,700 у.е/сот.
Жил;1;2/2;к;при;Попельня;20000;;;41011;.;30,00;17,00;5,00;тел,балкон,котёл,5 мин ж/д вокзал.
Жил;2;2/5;к;при;Головино;19000;;;41012;.;48,00;;9,60;хор.сост.
Жил;0;уч;;при;Клитчин;8000;;;41013;.;;;;6 сот прив.земли,все ком-ции рядом.
Жил;0;уч;;при;Солнечное;12000;;;41014;.;;;;15 сот прив.земли,под застройку,все ком-ции рядом.
Жил;0;уч;;при;Дениши;27000;;;41015;.;;;;34 сот прив.земли,под застройку,прямоугол,небольший став,хор.подъезд,вокруг лес.
Жил;0;уч;;при;Дениши;15000;;;41016;.;;;;22 сот прив.земли,прямоугол,ровный,рядом газ,свет,бол.сад,лес,живописное место.
Жил;0;дом;;при;Тетеревка;150000;;;41017;.;;;;2008 г.п,жил.сост,бассейн,баня,камин.зал,10 сот прив.земли,с/у в доме.
Жил;4;4/5;п;пол;Полевая площ;40000;;;41018;см/р;62,00;;;тел,колонка,нов.сант,косм.ремонт,рядом транспорт.
Жил;2;ч/д;;при;Попельня;24900;;;41019;.;47,00;;;хозпостройки,погреб,сад.
Жил;3;1/5;п;при;Озерное;32000;;;41020;.;;;;без балкона,жил.сост.
Жил;2;дом;;при;Дениши;18000;;;41021;.;53,80;;;жил.сост,погреб,сарай,25 сот земли,лес.
Жил;3;дом;;при;Малин;50000;;;41023;.;92,30;;;все уд-ва,6 сот земли.
Жил;3;дом;;при;Писки;20000;;;41025;.;;;;1968 г.п,25 сот прив.земли,колодец рядом,план на газ.
Жил;0;уч;;при;Лука;0;;;41026;.;;;;2 уч.15 сот прив.земли,сад,дом, 2 уч.27 сот прив.земли,газ,свет,хор.подъезд,река, 2500 у.е/сот.
Жил;2;1/5;к;ц;Московская;32600;;0000;41028;см;42,00;29,00;7,00;н/у,жил.сост.
Жил;2;ч/д;дк;ц;Крошенский пер;34600;алла-а;алла;41042;.;;26,00;11,00;отд. вход, отд. двор, 3 сот. огорода, с/у совм, котел 2х контурный,ремонт.
Жил;0;дача;д;при;Давыдовский массив;6000;;;41044;.;;;;8*6м,с дерев.брусьев,не накрытая коробка,8 сот прив.земли,колодец.
Жил;2;ч/д;дк;ц;1 Мая;43000;;;41045;р;;34,00;;жил.сост,газ,вода,слив,общ.двор,2,5 сот прив.земли,возм.достройки.
Жил;3;1/4;к;ц;Житний пер;48000;;;41046;.;54,00;41,00;6,00;авт.отопл,жил.сост,нов.стол,паркет,кафель,возм.под бизнес.
Жил;5;дом;дк;при;Заречаны;180000;;;41047;.;200,00;;;м/п окна,встр.кухня,газ,котёл,водопровод,кан-ция,20 сот прив.земли,сад,рядом лес,речка.
Жил;3;5/5;п;ц;Космонавтов;55000;;;41048;см/р;55,00;;;авт.отопл,м/п окна,без ремонта.
Жил;2;2/4;к;ц;Киевская;43000;;;41051;см;48,00;;7,60;СТ,без ремонта,Н-3,1 м,угл,без балкона.
Жил;3;2/9;к;ц;Привокзальная площ;75000;;;41052;р;87,00;51,00;9,00;н/у,б/л/з,паркет,а/о,м/п окна,встр.кухня,быт.техника,мебель.
Жил;4;дом;;ц;Короленко;65000;;;41054;.;80,00;;;высокий фундамент,пар.отопл,колодец,рядом центр.кан-ция и вода,8 сот земли.
Жил;3;1/2;;при;Андрушевка;27000;;;41032;р;57,00;46,00;6,00;авт.отопл,бойлер,сарай,подвал.
Жил;0;ч/д;;ц;Якира;26500;;люба;41034;.;57,00;;;95% готовности,все уд-ва,возможно отделить двор.
Жил;2;ч/д;;ц;Якира;14500;;люба;41035;.;;22,00;7,00;все уд-ва,жил.сост.
Жил;0;дом;;мал;Барашевская;130000;;люба;41036;.;248,00;;;все уд-ва,штукатурка,пол с подогревом,стяжка,6 сот,стройматериалы для забора.
Жил;1;5/5;к;ц;Л.Украинки;25000;;люба;41038;МС;;18,00;5,50;МС, н/у,косм.ремонт.
Жил;0;дом;к;при;Тетеревка;220000;;леся;41039;.;400,00;;;Недострой,70% готовности,21 сот прив.земли,2 с/у,2 балкона,м/п окна,подв.потолки,шпаклёвка.
Жил;0;уч;;при;Тетеревка;16000;;люба;41040;.;;;;10 сот,ком-ции рядом,1-я линия,остановка рядом,сторона реки.
Жил;2;1/9;к;бог;Жукова;50000;вт-а;вт;41041;р;;;;м/п окна,авт.отопл,2 б/з,ремонт,угл,утеплена.
Жил;3;дом;;бог;Максютова;85000;;;41056;.;;;;ремонт,нов.отопл,утеплён,короед,возле реки.
Жил;0;дом;;при;"Пряжев, кооп. ""Труженик""";35000;;;41057;.;150,00;;;Новострой,хор.фундамент и крыша.
Жил;3;3/3;к;при;Озерное;42000;;;41058;р;;45,00;6,00;СТ,б/з,жил.сост.
Жил;2;2/5;к;ц;Л.Украинки;50000;;;41029;р;50,00;;;хор.ремонт,с/у разд,м/п окна,б/з,окна во двор.
Жил;5;дом;дк;при;Кодня;15000;;леся;41031;.;100,00;;7,00;15 сот земли,газ в доме,колодец.
Жил;0;уч;;при;Пряжев;17000;;;41060;.;;;;15 сот, под застройку,р-н новостроек,стройматериалы,ограждено.
Жил;0;уч;;при;Сингуры;2000;;;41061;.;;;;9 сот прив.земли,под ОСГ,рядом ведётся строительство.
Жил;0;уч;;при;Новая Рудня;15000;;;41062;.;;;;25 сот прив.земли,под застройку,хор.подъезд,рядом лес,река,свет,газ.
Жил;0;уч;;кро;Гормолзавод;15500;;;41063;.;;;;1 сот земли,под застройку,ком-ции рядом.
Жил;2;ч/д;;мар;Старокиевский 2 пер;32000;;0000;41064;.;44,00;26,00;8,00;газ,колодец во дворе,отд.двор,хозпостройки,3 сот прив.земли.
Жил;2;дом;дк;при;Лука;22000;;;41065;.;55,00;;;19 сот прив.земли,колодец,вода в доме,с/у,газ,погреб,река рядом.
Жил;0;уч;;при;Гадзынка;4000;;;41068;.;;;;10 сот земли,под садоводство,ровный.
Жил;0;дом;к;смо;Смаковка;39000;;;41069;.;;;;р-н новостроек,недострой,гараж в цоколе,колодец,свет и газ рядом,12 сот прив.земли.
Жил;1;дача;к;при;Соколовский массив;6000;;;41070;.;;;;высокий фундамент,колодец,сарай,5 сот земли.
Жил;4;дом;к;при;Станишовка;50000;;;41071;.;70,00;;;2 сот прив.земли,Н-3,5м,с/у разд,газ,вода,летн.кухня,погреб,сарай,сад,9 сот под ОСГ.
Жил;0;уч;;при;Станишовка;10000;;;41072;.;;;;10 сот, под застройку,ко-ции рядом.
Жил;0;уч;;при;Слобода-Селец;8500;;;41073;.;;;;8 сот земли,все ком-ции рядом,живописное место.
Жил;0;уч;;при;Сингуры;50000;;люба;41076;.;;;;71 сот земли,ком-ции рядом,под застройку.
Жил;0;уч;;при;Станишовка;2000;;;41077;.;;;;4 сот прив.земли, под ОСГ.
Жил;1;4/5;к;ц;Черняховского;31000;юля-а инна-а;;41078;.;32,00;17,00;6,00;н/у, косм.ремонт,б/з,м/п окна,бр.дв,колонка,окна во двор.
Жил;0;дача;к;при;Солнечный массив;7000;;;41080;.;;;;Недострой,без вн.работ,7 сот неприв.земли.
Жил;3;дом;дк;при;Дениши;45000;;;41081;.;;;;все уд-ва,35 сот прив.земли,хозпостройки,сад.
Жил;3;7/9;п;ц;Л.Толстого;52000;алёна-а;;41082;р;;;;косм.ремонт,б/л/з,с/у разд,лифт работает.
Жил;6;дом;;ц;Восточная;460000;;;41083;.;450,00;;;Элитный,новострой,+гостевой дом,90% готов,8 сот пр.земли,все ком-ции,красивый двор.
Жил;3;5/9;п;бог;Клосовского;60000;;;41084;р;;;;н/у,хор.сост,паркет.
Жил;2;ч/д;;бог;Винокурный пер;45000;;;41086;.;60,00;;;отд.двор,хор.сост,газ,слив,вода,6 сот непр.земли,дом на 2 квартиры.
Жил;0;уч;;при;Клитчин;13000;;;41087;.;;;;15 сот прив.земли,под застройку.
Жил;0;уч;;при;Скоморохи;6000;;;41088;.;;;;8,25 сот прив.земли,ком-ции рядом.
Жил;0;уч;;при;Левков;10000;;;41090;.;;;;0,7 га прив.земли,ровный,хор.подъезд,прав.формы,хор.место.
Биз;0;к/н;;при;Ставище;0;;;41091;.;;;;Помещение на трассе Киев-Чоп,под кафе,удобное расположение.
Биз;0;к/н;;бум;И.Гонты;175000;;;41092;.;670,00;;;склад,отопл,40 кв.м-офис,Н-5м,28,8 сот земли.
Жил;1;4/5;к;ц;Новый Бульвар;35000;;;41093;.;36,00;17,50;6,50;евроремонт,нов.сант,стол,н/у
Жил;0;дом;к;при;Пряжев;40000;юра-а;юра;41094;.;200,00;;;Недострой,1 сот земли,свет,колодец,газ рядом,гараж,в хорошом месте,недалеко от трассы
Жил;3;1/2;к;ц;Мануильского-Котовского;55000;;;41095;см/р;48,00;36,00;6,00;жил.сост,колонка,гараж.
Жил;1;дача;;при;"Пряжев, кооп.""Труженик""";15000;;;41096;.;;;;Летн.финский домик,4,5 сот земли,колодец.
Жил;4;дом;к;при;Новая Боровая;20000;;;41097;.;;;;хор.сост,колодец,8 сот непр.земли,летн.кухня,2 гаража,скважина,хозпостройки.
Жил;3;дом;;при;Заречаны;95000;;;41099;.;130,00;;;евроремонт,2 с/у,6 сот прив. земли.
Жил;1;4/5;к;ц;Довженко;26000;алёна-а инна-а;;41100;МС;3,00;18,00;5,50;МС, хор.сост,колонка,с/у совм,м/п окна,угл.
Жил;3;7/8;п;бог;Маликова;50000;;;41101;р;;;;н/у,частично ремонт,3 лоджии.
Жил;2;дом;;при;Катериновка;12000;;;41102;.;;;;Старый,газ возле дома,40 сот непр.земли.
Жил;0;дача;к;при;Давыдовский массив;8000;;;41103;.;;;;без вн.работ,печн.отопл,свет,колодец,4,5 сот земли.
Жил;2;дача;;при;Садки;14000;;;41104;.;;;;Газоблок,зимн.вариант,жил.сост,кан-ция,вода,свет,газ рядом,с/у,душ,10 сот прив.земли,м/п окна.
Биз;0;к/н;;при;Соболевка (Брусиловский р-н);10000;;;41105;.;135,00;;;Магазин,50 км от Житомира.
Жил;2;2/2;;при;Андрушевка;17000;;;41106;см;42,40;29,00;;косм.ремонт,авт.газ.отопл,тел,сарай,погреб,грядка.
Жил;2;дача;;при;Садки;10500;;;41107;.;;;;Зимн.вариант,свет,вода,кан-ция,душ,с/у,газ рядом.
Жил;2;дача;;при;Станишовский массив;19000;;;41108;.;;;;Зимн.вариант,свет,газ рядом,колодец,выгр.яма,10 сот,отл.место.
Жил;2;3/5;п;пол;Витрука;36000;алёна-а;;41109;.;45,00;28,00;6,00;колонка,отл.сост,встр.мебель.
Жил;3;1/1;;ц;Ф.Чопивского;70000;;;41110;.;75,00;50,00;10,00;Двухуровневая,внешнее утепление,евроремонт,место под авто.
Жил;3;3/5;п;пол;Витрука;50000;;;41111;р;;;;квадратный холл,ремонт,нов.сант,м/п окна.
Жил;0;дом;;при;Рудня-Городыще;0;;;41112;.;;;;Старый,под дачу,57 сот земли,цена договорная.
Жил;3;дом;к;при;Павленковка;20000;;;41113;.;;;;50 сот земли,газ.
Жил;2;1/2;п;при;Черемошное;15000;;;41114;.;;;;без уд-в,жил.сост.
Жил;2;4/5;п;ц;Гагарина;34500;;0000;41116;см;43,00;33,00;5,50;н/у,колонка,бр.дв,нов.сант,косм.ремонт.
Жил;2;ч/д;;мал;Пионерская;30000;;0000;41117;р;50,00;30,00;6,00;все уд-ва,отд.двор,4,5 сот земли,м/п окна,ремонт.
Жил;0;дом;к;бог;Максютова;90000;;гдв;41118;.;;;;на 2 хазяина,8 сот прив.земли,гараж,сарай.
Жил;0;дом;к;бог;Червоноармейская;63000;;гдв;41119;.;260,00;108,00;;Недострой 70%, 7,37 сот земли.
Жил;0;дом;;при;Тетеревка;50000;;гдв;41121;.;;;;9 сот земли.
Жил;0;дом;;при;Вересы;85000;;гдв;41122;.;;;;3-х этажный дом.
Жил;0;дом;;мар;Транзитный 2 пер;42000;;гдв;41123;.;84,50;;;5,6 сот земли,жил.сост.
Жил;0;уч;;при;Довжик;16000;;гдв;41124;.;;;;20 сот земли,под застройку.
Жил;0;уч;;при;Слобода-Селец;10000;;гдв;41125;.;;;;10 сот земли, 17 сот земли.
Жил;0;уч;;кро;за переездом;10000;;гдв;41126;.;;;;11 сот, под застройку.
Жил;3;14/15;к;бог;Мира просп;95000;;гдв;41127;.;107,90;65,40;15,00;без вн.работ,штукатурка,а/о на дом.
Жил;2;под офис;к;ц;Киевская;50000;;0000;41128;р;40,00;26,00;5,50;с/у совм,колонка,жил.сост,под офис.
Жил;2;3/9;п;бог;Клосовского;38000;;0000;41129;р;52,00;;9,00;угл,жил.сост,с/у разд.
Жил;0;уч;;при;Кодня;20000;;;41130;.;;;;45 сот прив.земли,под застройку,газ,ветхий дом,погреб.
Жил;2;2/2;к;ц;Победы;34000;лена-а;Лена;41131;см;49,00;31,00;7,00;железобетон.перекр,а/о,с/у разд,бр.дв,жил.сост,Н-2,80м,без балкона,окна во двор,сарай с погребом
Жил;2;2/2;к;кор;Черняховского;24000;;0000;41132;р;56,00;45,00;5,00;Н-2,80м,электроотопл,без газа,вода,место под с/у,ремонт,м/п окна,отд.вход,гараж,сарай.
Жил;3;2/3;к;бог;ДОС;46000;;0000;41134;р;68,00;;7,00;н/у,колонка,жил.сост.
Жил;1;1/5;п;пол;Космонавтов;25000;;люба;41135;.;;18,00;5,50;жилое состояние.
Жил;3;;к;ц;Черновола;250000;;люба;41136;р;102,00;;;Новострой,евроремонт,встр.мебель.
Жил;3;7/9;к;кро;Народицкая;68000;;0000;41137;р;82,00;50,00;12,00;Новострой,ремонт,ламинат,авт.отопл,м/п окна,нов.сант,стол,2 л/з,брон.дв,квад.холл,с/у разд,угловая.
Жил;2;5/9;к;ц;Вацковский пер;48000;;0000;41138;р;48,00;29,00;7,00;н/у, колонка,л/з,с/у разд,жил.сост.
Жил;2;5/5;п;кро;Крошенская;30000;;0000;41140;р;43,00;28,00;5,50;без ремонта.
Жил;3;1/2;к;при;Гуйва;28000;;0000;41141;р;;35,00;5,00;жил.сост,возм.достройки.
Жил;1;4/9;к;кро;Щорса;31000;юля-а алёна-а;;41143;.;36,00;18,90;;н/у,жил.сост,ниша,нов.сант,м/п окна,б/з.
Жил;3;ч/д;;кро;Щорса 2 пер;70000;;;41144;.;80,00;;;газ,вода,с/у совм,гараж,сарай,колодец,скважина,6,75 сот прив.земли.
Жил;0;уч;;при;Солнечное;16000;;;41145;.;;;;19,6 сот земли, под застройку,правая сторона, у леса,газ,свет рядом.
Жил;1;9/9;к;ц;Бальзаковская;9000;;;41146;общ;;14,00;;Общ,ремонт,м/п окна,с/у на 2 комн.
Жил;0;уч;;при;Довжик;28000;;;41147;.;;;;14 сот прив.земли,под застройку,2000у.е/сот.
Жил;0;дом;;при;Довжик;70000;;;41148;.;230,00;;;Термодом,сдан в эксплуатацию,свет,газ и вода рядом,10 сот земли,рядом лес.
Жил;0;ч/д;;ц;Магазинная;47000;;;41149;.;50,50;26,00;5,00;отд.двор,с/у совм,авт.отопл,центр.кан-ция,5 сот прив.земли,сарай,погреб.
Жил;3;ч/д;;ц;Шелушкова;40000;;;41150;.;86,00;;;с/у,гараж,5,5 сот прив.земли,все уд-ва,тихое место.
Жил;2;3/5;к;ц;Довженко;54500;;;41151;см;;;;н/у,капремонт,с/у совм,кафель,колонка,счётчики,нов.стол,ламинат,м/п окна,б/н.з,нов.мебель.
Жил;3;1/9;п;бог;Мира просп;49000;;;41152;р;63,00;38,00;;жил.сост,н/у,счётчики,л/з.
Жил;3;1/9;п;ц;Шелушкова;50000;;;41153;р;70,00;46,00;9,00;нор.сост,бойлер,выс.цоколь,можно под офис.
Жил;2;2/2;к;бум;Смолянка;37500;;;41154;см;38,00;26,40;4,20;ремонт,бойлер,м/п окна,кафель,нов.сант,подвал.
Жил;0;уч;;при;Садки;6000;;;41155;.;;;;25 сот прив.земли,под застройку,10 км от Житомира.
Жил;2;ч/д;;ц;Шелушкова;42000;;;41156;.;;;;авт.отопл,выс.потолки,центр.вода и кан-ция,отд.двор,ограждено.
Жил;0;уч;;при;Сингуры;16000;;;41157;.;;;;18 сот прив.земли,сухой,ровгый,прямоугол,все ком-ции на ул,с/г назначение.
Жил;3;ч/д;;мар;Лиселидзе;50000;;;41158;.;85,00;;;общ.двор,с/у в доме,с/у в доме,вода рядом,1 сот земли.
Жил;2;ч/д;;ц;сенный р-к;45000;;;41159;.;;;;5 сот земли,отд.двор.
Жил;3;3/9;к;па;Шевченко;45000;таня-а;таня;41160;р;70,00;;9,00;без ремонта,н/у, 2 б/з.
Жил;6;дом;;бог;Максютова;90000;;;41161;.;120,00;;;На 2 входа,8,3 сот прив.земли,2с/у,2 кухни,2 гаража,летн.кухня,русская печь,сарай,хор.сост.
Жил;0;дом;;при;Дениши;70000;;;41163;.;;;;20 км от Житомира,жил.сост,газ,тел,20 сот земли,колодец,хозпостройки.
Жил;0;дом;;мар;Саенко;140000;;;41164;.;180,00;110,00;16,00;Американский проект,новострой,гараж,2 с/у,терраса,камин,скважина,вн.работы,встр.кухня,10 сот земли.
Жил;0;дом;;при;Довжик;46000;;;41165;.;167,00;;;Недострой,газобитон.блоки,5 сот прив.земли,свет,газ в 2м,двор ограждён туями.
Жил;0;уч;;при;Олиевка;14000;;;41166;.;;;;14,5 сот земли, под застройку,асф.подъезд,рядом лес,газ,свет напротив.
Жил;3;6/9;п;бог;Мира просп;62000;;;41167;р;;;;н/у,отличное состояние,бойлер.
Жил;1;8/9;к;бог;Л.Шевцовой;35000;алёна-а;;41168;.;;19,60;7,10;б/з,м/п окна,тел,ниша.
Жил;3;1/5;к;бум;Станишовская площ;47000;;;41170;р;65,00;39,00;8,00;нужен ремонт,бойлер,2 б/з.
Жил;1;ч/д;;бум;Промышленная;37000;;;41171;.;42,00;;;Новострой,авт.отопл,центр.кан-ция,место под гараж,1,5 сот земли.
Жил;3;9/9;к;кор;Черняховского;50000;;;41172;р;67,00;;8,10;н/у, жил.сост.
Жил;2;3/5;к;ц;Соборная площ;45000;юля-а;юля;41173;см;46,00;29,00;6,20;ремонт,нов.сант,встр.кухня,окна во двор,возм.под офис.
Жил;2;8/9;п;бог;Мира просп;46000;;;41174;р;52,00;31,00;9,00;н/у,б/з,м/п окна,евроремонт,паркет,с/у разд,бойлер,счётчики,тел.
Жил;2;7/9;п;пол;Витрука;39000;;0000;41175;р;51,00;28,00;9,00;бойлер,б/з,с/у разд,бр.дв,н/у,жил.сост.
Жил;3;дом;к;при;Коростышев;27000;;;41176;.;;;;Старый,жилой,печка,колодец,12 сот прив.земли.
Жил;0;дача;к;при;Дубовец;12000;;;41179;.;112,00;;;печь,камин,гараж,колодец,водоём,забор,газ рядом,22 сот земли,5 мин. до станции.
Жил;0;2/4;к;при;Тетеревка;20000;;;41180;.;48,00;25,00;8,00;балкон,гараж,5 сот земли,сарай.
Жил;0;уч;;при;Вересы;20000;;;41181;.;;;;10 сот земли, госакт,проект на строительство жилого дома.
Жил;0;дача;;при;Бобровский массив-2;10000;;;41182;.;;;;Недострой,8*7м,оштукатурено,печка,6 сот земли.
